X,Y,dis_to_goal,angle_to_goal,t
43.9203092726666,18.7905790674661,18.5624776424897,-0.000438072398124,10591.886
43.9203095507362,18.7905795924696,18.562477777991,-0.000438466440592,10591.989
43.920309823458,18.790580107377,18.5624779108868,-0.000438852905564,10592.092
43.9203100988533,18.7905806273327,18.5624780450858,-0.000439243159079,10592.194
43.9203103742484,18.7905811472884,18.562478179285,-0.000439633412569,10592.297
43.9203106469699,18.7905816621962,18.5624783121814,-0.000440019877185,10592.4
43.9203109250383,18.7905821872002,18.5624784476839,-0.000440413919696,10592.503
43.9203112004328,18.7905827071563,18.5624785818838,-0.000440804173178,10592.606
43.9203114758272,18.7905832271125,18.562478716084,-0.000441194426712,10592.709
43.9203117485476,18.7905837420206,18.5624788489814,-0.000441580891312,10592.811
43.9203120239416,18.790584261977,18.562478983182,-0.000441971144797,10592.914
43.9203122966617,18.7905847768854,18.5624791160799,-0.000442357609282,10593.017
43.9203125720551,18.790585296842,18.5624792502811,-0.000442747862744,10593.12
43.9203125720551,18.790585296842,18.5624792502811,-0.000442747862744,10593.12
43.9203128501222,18.7905858218468,18.5624793857853,-0.000443141905055,10593.223
43.9203131255155,18.7905863418036,18.5624795199868,-0.000443532158515,10593.326
43.9203134009085,18.7905868617605,18.5624796541886,-0.000443922411608,10593.429
43.9203136736275,18.7905873766695,18.5624797870878,-0.000444308876184,10593.532
43.92031394902,18.7905878966267,18.5624799212901,-0.000444699129434,10593.635
43.9203142270861,18.790588421632,18.5624800567955,-0.000445093171638,10593.739
43.9203145024782,18.7905889415894,18.5624801909983,-0.000445483424876,10593.841
43.9203147751965,18.7905894564987,18.5624803238984,-0.000445869889073,10593.944
43.9252154911489,18.7905710295808,18.5587750459681,0.009102212779923,10594.047
43.953364155586,18.7900452782215,18.5372271088271,0.03386508527674,10594.15
43.9842355001901,18.7886614116974,18.5130834044845,0.064613494228822,10594.253
44.0150499503788,18.7862683750941,18.4883368413384,0.099855384299301,10594.355
44.0457504500703,18.7826737498511,18.4629008758925,0.138388579084693,10594.458
44.0759883098355,18.7779479766336,18.437080987096,0.178935264264179,10594.561
44.1066084238477,18.7719469051259,18.4101452847037,0.222099072822137,10594.664
44.1363810559556,18.7648631723156,18.3831409742825,0.265767062481967,10594.767
44.1664055555391,18.7563639381572,18.3550211040334,0.311305419693727,10594.87
44.1954487710513,18.7467145709771,18.3268825655555,0.356713613279485,10594.972
44.2245774155045,18.7355235252969,18.2976646875977,0.403571075876873,10595.076
44.252876233017,18.7231025677933,18.2682568272751,0.450398804786985,10595.179
44.2802964265462,18.7095073071788,18.2387301331255,0.497068327074046,10595.282
44.2962504155732,18.7019781549846,18.2218054147855,0.541599232282465,10595.384
44.2964318041333,18.7022072826737,18.2218221998231,0.56702482988361,10595.488
44.2964440899154,18.7021984934941,18.2218071788393,0.572764544851565,10595.591
44.2964587720324,18.7021886028204,18.2217896353752,0.56422743927344,10595.694
44.2964617426085,18.702183461162,18.2217839983441,0.545082143390947,10595.797
44.2964613046723,18.7021769644337,18.2217800070943,0.518751304889654,10595.9
44.2964572867828,18.7021690355574,18.2217777384784,0.486669536174778,10596.002
44.2964525815064,18.7021589243935,18.2217745328313,0.450924249358221,10596.105
44.2969087702012,18.7019569929204,18.2212994879393,0.413744763556216,10596.207
44.3158363831659,18.6938577813155,18.2017762218847,0.396618509486574,10596.309
44.3443295555655,18.6819457229044,18.1725773068288,0.395942694452194,10596.412
44.3727890287885,18.669942278862,18.1433482670572,0.402069166395135,10596.515
44.4010046134809,18.6580182303536,18.1143595073395,0.394091935986406,10596.617
44.4299255618011,18.6461977251297,18.0849194205229,0.375495044900415,10596.721
44.4299255618011,18.6461977251297,18.0849194205229,0.375495044900415,10596.721
44.4585248773278,18.635209375162,18.0562801226432,0.349709350862925,10596.823
44.4874266930586,18.6250133571357,18.0279510950815,0.319537213556794,10596.926
44.5168938841952,18.6156046190981,17.9997349392729,0.293686642364765,10597.028
44.546518659463,18.6067657890378,17.9717916070566,0.286405576869447,10597.131
44.5758726166026,18.5980982454735,17.9441738887476,0.291488565370909,10597.234
44.6057027189508,18.5889871781209,17.9159152555275,0.307223810686387,10597.337
44.6347976783631,18.5795063234967,17.887964069775,0.328679292288773,10597.439
44.6636697551872,18.5693750553407,17.8597506049542,0.35370977628079,10597.542
44.6925420122593,18.5583617788682,17.8309528440733,0.383918550396241,10597.645
44.721054521408,18.5464671567791,17.8018366948023,0.411170510192352,10597.747
44.7494960757729,18.5338297485439,17.7722798931876,0.425516489841908,10597.851
44.7748838817434,18.5222980157008,17.7457322017318,0.424091457405395,10597.954
44.7917579043353,18.5147257486384,17.7281516199719,0.410343661999328,10598.057
44.7980985533613,18.512109484426,17.7217000907082,0.387801161092201,10598.16
44.8147123556029,18.5056031221941,17.7050319473064,0.358620659793502,10598.263
44.8389975993956,18.4967665258094,17.6811253277822,0.3402434359146,10598.366
44.8681672498982,18.4864960704448,17.6526490996603,0.339328430995668,10598.468
44.8969878173194,18.4762352289452,17.6244453525327,0.348291168244101,10598.57
44.9256828221111,18.4656475975208,17.5961216873641,0.363500124113966,10598.673
44.95446363635,18.454485460814,17.5673543175893,0.381293758777223,10598.775
44.9733079369682,18.4468157493835,17.5482785836258,0.402032075693154,10598.879
44.9766858010446,18.4453786811921,17.5448174639512,0.409645125065626,10598.981
44.9767090203516,18.4453682951412,17.5447933295805,0.402193329581343,10599.084
44.9767184418109,18.4453616929077,17.5447819232117,0.384173452945704,10599.187
44.9767216259504,18.4453545934912,17.5447747787788,0.35842704019039,10599.29
