X,Y,dis_to_goal,angle_to_goal,t
43.9200336189806,18.7900595609332,18.5623439423035,-4.7081123341286E-05,6601.308
43.9200338914417,18.7900600807262,18.5623440785893,-4.74628263180676E-05,6601.411
43.9200341665477,18.7900606055658,18.5623442161985,-4.78482356616183E-05,6601.514
43.9200344390083,18.7900611253589,18.5623443524849,-4.82299386987961E-05,6601.617
43.9200347088235,18.7900616401056,18.5623444874483,-4.86079355965785E-05,6601.72
43.9200347088235,18.7900616401056,18.5623444874483,-4.86079355965785E-05,6601.72
43.9200349839291,18.7900621649455,18.5623446250581,-4.89933441656376E-05,6601.823
43.9200352537439,18.7900626796924,18.5623447600219,-4.93713417295538E-05,6601.926
43.920035528849,18.7900632045325,18.5623448976323,-4.97567503154883E-05,6602.029
43.9200357986634,18.7900637192796,18.5623450325966,-5.01347473633729E-05,6602.131
43.9200360684777,18.7900642340269,18.562345167561,-5.05127441954301E-05,6602.233
43.920036340937,18.7900647538207,18.5623453038489,-5.08944470505313E-05,6602.337
43.9200366133961,18.7900652736147,18.562345440137,-5.12761497244441E-05,6602.44
43.920036885855,18.7900657934087,18.5623455764254,-5.1657852473852E-05,6602.541
43.9200371556684,18.7900663081564,18.5623457113909,-5.20358493023565E-05,6602.645
43.920037428127,18.7900668279506,18.5623458476797,-5.24175519664993E-05,6602.748
43.9200377005855,18.790067347745,18.5623459839685,-5.27992546119904E-05,6602.851
43.9200379730436,18.7900678675395,18.5623461202579,-5.31809570389896E-05,6602.954
43.9200382481467,18.7900683923807,18.5623462578707,-5.35663654961382E-05,6603.057
43.9200385206045,18.7900689121754,18.5623463941603,-5.39480679844218E-05,6603.16
43.9200387930621,18.7900694319702,18.5623465304503,-5.43297704336254E-05,6603.263
43.9200390628742,18.7900699467186,18.5623466654173,-5.47077670365326E-05,6603.366
43.9201661384572,18.7900704966073,18.5622512534379,0.000380447901584,6603.469
43.9386718786088,18.7899174660495,18.5482073434064,0.01540673135996,6603.572
43.9692480934915,18.7892361514586,18.5247382275128,0.034097555000353,6603.674
43.99980642344,18.7879716931533,18.5009188627036,0.053746125953939,6603.776
44.0306305077119,18.7860926731852,18.4765141191833,0.072136643180075,6603.879
44.0614401946398,18.7837306283683,18.4518203795681,0.082972184735223,6603.982
44.0919531570033,18.7811589376271,18.4272291676675,0.085109992977173,6604.084
44.1224278869074,18.7786056253511,18.4026968638857,0.079918204867446,6604.186
44.1532565821241,18.7762436998133,18.3780446450789,0.069481342350044,6604.289
44.1838038326605,18.7742705211193,18.3538799537347,0.054771722323182,6604.392
44.214973460265,18.7727661269755,18.3295810761901,0.035536627764511,6604.496
44.2461632984531,18.7719118096703,18.3057206562627,0.011808254640882,6604.599
44.2767618079003,18.7718337175417,18.2828404884023,-0.014943184639474,6604.701
44.3073490919297,18.7725997528026,18.2605544402083,-0.043828640789752,6604.804
44.3382180513048,18.7742843173027,18.2386964881758,-0.074689233423195,6604.907
44.3690289500843,18.7769269711223,18.2175488464865,-0.107329126150342,6605.01
44.4000000733171,18.7806426550271,18.1970290531597,-0.142325728470437,6605.113
44.4302265020119,18.7853622082517,18.177765345265,-0.178522548436034,6605.216
44.4605702103278,18.7912109888608,18.1592045878122,-0.207779467139214,6605.318
44.4605702103278,18.7912109888608,18.1592045878122,-0.207779467139214,6605.318
44.4907842044494,18.7977771624618,18.1412561807577,-0.220943158400259,6605.421
44.5206578572938,18.8045236068403,18.1237156774351,-0.221170932840052,6605.524
44.5508256781096,18.8112330962269,18.1059679927633,-0.212731601376794,6605.627
44.5810478522268,18.8176142762207,18.0879937042687,-0.19898673194062,6605.729
44.6116508534043,18.8235936061379,18.0695020004676,-0.181956311787996,6605.833
44.641744719671,18.8289264580332,18.0509811098766,-0.16388941119372,6605.936
44.6722527670699,18.8337603630367,18.0318501444088,-0.146119054680391,6606.039
44.7028283443121,18.8380936266032,18.0123618836855,-0.132779874421795,6606.141
44.7331429894052,18.8420490536851,17.9928393171163,-0.125518998893693,6606.243
44.7634849199823,18.845859819041,17.9732289434347,-0.125282214309149,6606.345
44.794151012786,18.8497814711197,17.9534881394957,-0.131683981293456,6606.449
44.8247806438286,18.8539652598109,17.9339847633751,-0.14337646306936,6606.552
44.8553567629509,18.8585429884324,17.9148222739062,-0.158148343185566,6606.655
44.8858682127373,18.8635582249494,17.8960397941335,-0.171275139935313,6606.757
44.9160265406771,18.8688908689567,17.8777657226326,-0.181624165527751,6606.86
44.9464480288183,18.8745547694721,17.8595623012908,-0.188359433657086,6606.963
44.9767887094833,18.8803881710034,17.8415693166013,-0.192951541837601,6607.066
45.0071236136197,18.8863739926642,17.8237210595789,-0.198245932958606,6607.168
45.0377348235619,18.8926018942728,17.8058761127192,-0.205177059063407,6607.272
45.0676978767835,18.8989367828281,17.7886100791385,-0.214177543864493,6607.374
45.0975964492219,18.90556381595,17.7716289870324,-0.225302475430412,6607.476
45.1274536900331,18.9125496027315,17.7549632181603,-0.238109865136096,6607.579
45.1574602261375,18.9199852917381,17.7385401873554,-0.251891209324962,6607.682
