X,Y,dis_to_goal,angle_to_goal,t,trajectory_id
43.9200356088237,18.790063575405,18.5623450811126,-5.13290827139912e-05,7454.215,18
43.9200358829314,18.7900641002426,18.5623452194731,-5.17243432707204e-05,7454.319,18
43.9200361544034,18.7900646200338,18.5623453565034,-5.21158032178448e-05,7454.422,18
43.9200364232395,18.7900651347787,18.5623454922035,-5.25034625358245e-05,7454.525,18
43.9200366973466,18.7900656596166,18.5623456305647,-5.28987230588029e-05,7454.629,18
43.9200369688179,18.7900661794082,18.5623457675958,-5.32901828060872e-05,7454.731,18
43.920037240289,18.7900666991999,18.5623459046271,-5.36816427558762e-05,7454.834,18
43.9200375117599,18.7900672189916,18.5623460416586,-5.40731025377994e-05,7454.937,18
43.9200377832308,18.7900677387835,18.5623461786902,-5.44645624120932e-05,7455.041,18
43.9200380573369,18.790068263622,18.5623463170527,-5.4859822235187e-05,7455.144,18
43.9200383288071,18.7900687834141,18.562346454085,-5.52512821432316e-05,7455.248,18
43.920038602913,18.7900693082528,18.5623465924478,-5.56465424956798e-05,7455.351,18
43.9200388743829,18.7900698280451,18.5623467294805,-5.60380020244722e-05,7455.454,18
43.920039143217,18.790070342791,18.562346865183,-5.64256608264202e-05,7455.557,18
43.9200394146866,18.7900708625835,18.5623470022161,-5.68171203436663e-05,7455.66,18
43.9200396887916,18.7900713874227,18.5623471405799,-5.72123802768942e-05,7455.763,18
43.9200396887916,18.7900713874227,18.5623471405799,-5.72123802768942e-05,7455.763,18
43.9200399602607,18.7900719072153,18.5623472776136,-5.76038398918399e-05,7455.867,18
43.9200402343654,18.7900724320546,18.5623474159777,-5.79991000773106e-05,7455.97,18
43.9200405058341,18.7900729518475,18.5623475530118,-5.8390558869803e-05,7456.073,18
43.9200407746671,18.790073466594,18.5623476887157,-5.8778217328026e-05,7456.175,18
43.9200410461355,18.7900739863872,18.5623478257502,-5.91696770895211e-05,7456.278,18
43.9200413149681,18.7900745011339,18.5623479614546,-5.95573357937695e-05,7456.381,18
43.9200415864361,18.7900750209273,18.5623480984896,-5.99487949228816e-05,7456.484,18
43.9352576236978,18.789966964968,18.5508117997657,0.013167649910824,7456.587,18
43.9664345856524,18.7893412142311,18.5269247994757,0.031689082549549,7456.69,18
43.9969935434872,18.7881507411612,18.5031518980702,0.051337443244473,7456.792,18
44.0275206950833,18.786362930299,18.479028664381,0.070532108462322,7456.894,18
44.0583233549874,18.7840243266967,18.4543538266193,0.084446789659384,7456.998,18
44.0890810049897,18.7813582841889,18.4295148791307,0.089627817067961,7457.101,18
44.1198491273171,18.7786245298824,18.4046415075602,0.086059552217628,7457.204,18
44.1509675707479,18.7760445412848,18.3796260830134,0.076138205063944,7457.307,18
44.1815042467498,18.7738675482406,18.3553323064466,0.061599237633926,7457.409,18
44.2120664308814,18.7721771379545,18.3313617575042,0.04318258997079,7457.511,18
44.2429514542515,18.7710807156629,18.3075651945675,0.020911648373278,7457.614,18
44.273549743181,18.7707116099822,18.2844882600596,-0.004732836857517,7457.715,18
44.304144114477,18.7711605136447,18.2619819799714,-0.033209331745123,7457.818,18
44.334724654742,18.7724942109177,18.240100490365,-0.063673647525134,7457.92,18
44.3652707253884,18.7747556141784,18.2188902104319,-0.096147614460936,7458.022,18
44.3959827992027,18.7780826662951,18.1982971726447,-0.130940442778424,7458.125,18
44.426261174032,18.7824445210298,18.1787490253126,-0.167915352279031,7458.228,18
44.4569545445822,18.788012644879,18.1597341530697,-0.202426111323787,7458.331,18
44.4868776143551,18.7944352005828,18.1418977272287,-0.223622867762085,7458.434,18
44.5172792442942,18.801468857996,18.1241535225819,-0.230543005386805,7458.537,18
44.5470683889533,18.808443315669,18.1068577699094,-0.2264456011362,7458.64,18
44.5771955546192,18.8152691260066,18.089247623438,-0.214963845029638,7458.742,18
44.6074011593524,18.8216934444202,18.0713436255712,-0.199285862600306,7458.845,18
44.6373790612071,18.8275508592473,18.053257811751,-0.181851747129647,7458.947,18
44.6675008751275,18.8328837045538,18.0347438150776,-0.164089457373588,7459.049,18
44.6977107010945,18.8376890133949,18.0158395498741,-0.147138355685836,7459.152,18
44.7285824868009,18.8420879670007,17.9962059114802,-0.133013133317738,7459.255,18
44.7589041529906,18.8460390133257,17.9767019854419,-0.125240167436921,7459.357,18
44.7895426277609,18.8498702244081,17.9569156476292,-0.124680028575956,7459.461,18
44.8202168621707,18.8537715593266,17.9371824837333,-0.131290543758236,7459.563,18
44.8508538185293,18.8579490762395,17.917697216055,-0.144189899346118,7459.666,18
44.8508538185293,18.8579490762395,17.917697216055,-0.144189899346118,7459.666,18
44.8811284391902,18.8625174689015,17.8987759126866,-0.160144751393743,7459.768,18
44.9116232677677,18.8676236821496,17.8800962232735,-0.17604876578147,7459.872,18
44.9420449309047,18.8731847598052,17.8618164394775,-0.188740192176796,7459.974,18
44.9721232955336,18.8790279288279,17.8440147123759,-0.197008489522226,7460.076,18
45.0024566047975,18.8851561143339,17.826259853791,-0.203367535985658,7460.18,18
45.0327530521153,18.8914748914338,17.8086993759056,-0.209605557486347,7460.282,18
45.0632814135825,18.8980713742392,17.7912000548578,-0.218426778452441,7460.387,18
45.09344189134,18.9048971780559,17.7741625473255,-0.229797700314098,7460.489,18
45.1235690732085,18.9120903881918,17.7574414649289,-0.242496727319239,7460.592,18
45.1532552990408,18.9195816383135,17.7412828944608,-0.255843134490956,7460.695,18
45.1831238272423,18.9275600735705,17.7253706783714,-0.270321646571404,7460.797,18
45.2125804497448,18.9358988100264,17.7100446262175,-0.285567846970619,7460.9,18
45.2422001186129,18.9447579708604,17.695004898372,-0.299077116624376,7461.002,18
45.2717131785671,18.9539700598874,17.680329448927,-0.307360847354017,7461.105,18
45.3008874801422,18.9632218949946,17.6659655439834,-0.305168700757738,7461.207,18
45.3301027211796,18.9723018734597,17.6514932861545,-0.293458173736475,7461.31,18
45.3600363900572,18.9811264719082,17.6363715614553,-0.273923207321157,7461.413,18
45.3901425023134,18.9893060238736,17.6207156959088,-0.250859852551489,7461.517,18
45.4198359253504,18.9966751441997,17.6048228262988,-0.231823065266365,7461.62,18
45.4499403355504,19.0036230915918,17.5883804001888,-0.220406033996358,7461.722,18
45.4798124119849,19.0102695937492,17.5719281882967,-0.218149212802197,7461.825,18
45.5102581276355,19.017050884375,17.5552041339346,-0.222688275429905,7461.928,18
45.5400921353089,19.0239010259571,17.538999837626,-0.232057852698897,7462.031,18
45.5704306538071,19.0312115649328,17.5228056216155,-0.24514245098675,7462.134,18
45.6000824055632,19.038799722799,17.5073323416272,-0.260724063132397,7462.236,18
45.6296609416619,19.0468834883312,17.4923032682835,-0.278045494734089,7462.339,18
45.6593820006609,19.055571001154,17.4776457725445,-0.295297270608335,7462.441,18
45.6886927134401,19.0646540747646,17.4636006046166,-0.307443197572703,7462.544,18
45.7184381082559,19.0741636466553,17.4495995173728,-0.309615169149724,7462.647,18
45.7478658090895,19.0835096359335,17.4357475062263,-0.301160824099418,7462.75,18
45.7774149376608,19.0925074628962,17.4216047812672,-0.283988359809421,7462.853,18
45.8068491144961,19.1008440612757,17.4071100554581,-0.261137092167198,7462.953,18
45.8361830732993,19.1083999311204,17.3921646730635,-0.236425271177563,7463.057,18
45.8662625572595,19.1153936484994,17.3763372906818,-0.217080633952952,7463.159,18
45.8964251481745,19.1219067480881,17.3601459516673,-0.207336422368656,7463.262,18
45.9263514911089,19.1281734291865,17.3439794892927,-0.206571178482549,7463.364,18
