X,Y,dis_to_goal,angle_to_goal,t
43.9211097477165,18.7912660552745,18.5623259275886,0.3422308798925,2891.162
43.9211102253913,18.7912666003789,18.562325925909,0.342230758936527,2891.264
43.921110707749,18.7912671508272,18.562325924213,0.342230636793693,2891.367
43.9211111854237,18.7912676959312,18.5623259225333,0.342230515835027,2891.47
43.9211116677813,18.7912682463791,18.5623259208372,0.342230393689278,2891.573
43.9211121501389,18.7912687968269,18.562325919141,0.342230271541846,2891.676
43.9211126371793,18.7912693526186,18.5623259174284,0.342230148207612,2891.779
43.9211131148536,18.7912698977219,18.5623259157487,0.342230027243656,2891.881
43.9211135972109,18.7912704481691,18.5623259140525,0.342229905092565,2891.984
43.921114079568,18.7912709986161,18.5623259123562,0.342229782939798,2892.087
43.9211145619251,18.7912715490629,18.5623259106599,0.342229660785797,2892.19
43.921115044282,18.7912720995096,18.5623259089637,0.34222953863055,2892.293
43.9211155219557,18.7912726446119,18.5623259072839,0.342229417660152,2892.395
43.9211160043125,18.7912731950582,18.5623259055876,0.342229295502113,2892.498
43.9211164819861,18.7912737401601,18.5623259039077,0.34222917452854,2892.6
43.9211169643426,18.791274290606,18.5623259022114,0.342229052367932,2892.703
43.921117446699,18.7912748410518,18.562325900515,0.342228930206118,2892.806
43.9211179243723,18.7912753861532,18.5623258988352,0.342228809228897,2892.908
43.9211184067285,18.7912759365985,18.5623258971388,0.342228687064149,2893.011
43.9211188844016,18.7912764816996,18.5623258954588,0.342228566084167,2893.113
43.9211193667577,18.7912770321446,18.5623258937624,0.342228443916698,2893.216
43.9211198444305,18.7912775772453,18.5623258920824,0.342228322934224,2893.319
43.9211203267863,18.7912781276899,18.562325890386,0.342228200764087,2893.421
43.9211208091421,18.7912786781343,18.5623258886895,0.342228078592706,2893.525
43.9324925135635,18.7873948062709,18.5512036157612,0.325411240566387,2893.628
43.9617502628023,18.7779200062739,18.522933482863,0.298341817620841,2893.73
43.9914647410244,18.7692939264674,18.4948864365973,0.265819589157344,2893.833
44.0211110604432,18.761728527041,18.4675989590236,0.22977742692773,2893.936
44.0515997404866,18.7551427484815,18.4403350252595,0.190030490582168,2894.039
44.0820349335072,18.7498010917977,18.4139452717833,0.148413888286273,2894.142
44.1123461060399,18.7456086867145,18.3884223228107,0.105744862628532,2894.244
44.1428087935055,18.7427328724652,18.3636725625806,0.064225808498195,2894.347
44.1736679765329,18.7411305808146,18.339487229771,0.023098007030765,2894.45
44.2045698044308,18.7408035826224,18.3161361795847,-0.01270173009974,2894.553
44.2354665419384,18.7415630543243,18.2935330092048,-0.045964228157626,2894.656
44.266322938559,18.7433277578878,18.2716528904076,-0.077617735756542,2894.758
44.2968080137971,18.7460459549018,18.2507109261777,-0.109908380024387,2894.861
44.2968080137971,18.7460459549018,18.2507109261777,-0.109908380024387,2894.861
44.3277933915532,18.7498242271311,18.2301305971531,-0.144667733739382,2894.964
44.358078427785,18.7544241762851,18.2106505605938,-0.18058901590434,2895.066
44.3881216081633,18.7602820180964,18.1922225042357,-0.212420750860079,2895.168
44.4183008040918,18.7670291776847,18.1743221823279,-0.23035854122535,2895.271
44.4481001715789,18.7740883837049,18.1569478914375,-0.233941148767766,2895.374
44.4784585196211,18.7812609365589,18.1392709269807,-0.226675085808351,2895.477
44.5082916278172,18.7879984748656,18.1217260239156,-0.212804993510906,2895.58
44.5385257041634,18.7943270789358,18.1036439507041,-0.194581227166209,2895.683
44.5691727542721,18.800131264796,18.0849378518121,-0.174251247051975,2895.786
44.5996373660463,18.8052567093398,18.0659417114753,-0.154063654209558,2895.889
44.6298628274564,18.809739473231,18.0467192618275,-0.136516046941656,2895.992
44.6607540347217,18.8138141044881,18.0267620472875,-0.12433976647736,2896.095
44.6911237195701,18.8175391229251,18.0069820658536,-0.120277564625049,2896.197
44.7218058857926,18.8212705636648,17.9870076331664,-0.124653648001147,2896.301
44.7524575924098,18.8252254458104,17.9672386280513,-0.136598935861342,2896.404
44.7833413137941,18.829654942594,17.9476550384141,-0.153922218732864,2896.507
44.8135426333347,18.8345485633209,17.9289197966974,-0.172902757576514,2896.61
44.8442436516749,18.840110749621,17.9103099451622,-0.188928453480044,2896.713
44.8742877589195,18.8459815236031,17.8924251217982,-0.198924088691077,2896.816
44.9045803421626,18.8521720822961,17.8746134126672,-0.205892123831084,2896.918
44.9345427733198,18.8584985906801,17.8571707700555,-0.211924050478931,2897.021
44.9647548702319,18.8650791577727,17.8397572797213,-0.219179698413692,2897.123
44.9952023683917,18.8719671847938,17.8224217151808,-0.228542724499711,2897.227
45.0249904639876,18.8790278900718,17.8057203512269,-0.240425958951999,2897.33
45.0549775665212,18.8865376061784,17.789222548088,-0.254278052889777,2897.433
45.0851544544201,18.8945661212817,17.7729854189153,-0.270225494924555,2897.536
45.1146280968046,18.9029191171425,17.7575200781634,-0.287073105128726,2897.638
45.1442320580321,18.911835348143,17.7423915382037,-0.30243782167405,2897.741
45.1734329744225,18.9210714195801,17.727816051387,-0.313299076737811,2897.843
45.2025456109725,18.9304990385664,17.7134783024135,-0.312967138362378,2897.946
45.2319588416356,18.9398885250128,17.6989399172217,-0.301934272639961,2898.049
45.2615077609655,18.9488713113278,17.6840622033197,-0.283053244368643,2898.151
45.2909507556375,18.9571547899951,17.6688121114959,-0.259529456153054,2898.254
45.3208669878001,18.9648323171601,17.6528395697885,-0.237895296763565,2898.356
45.3506293555073,18.9718683675696,17.6365658578297,-0.223394988354928,2898.459
45.3810373918716,18.9787147278109,17.6197377007423,-0.219258141026025,2898.563
