X,Y,dis_to_goal,angle_to_goal,t
43.920905785849,18.7905101742698,18.5619827993901,0.861605921852737,8607.447
43.9401257725258,18.7901412161912,18.5472594101247,0.891602846091512,8607.551
43.9727568362828,18.7886279435922,18.5216972956252,0.931938543320689,8607.654
44.0051033453853,18.7858147067859,18.4955142490759,0.972224805139757,8607.757
44.0379334477818,18.7815336539207,18.4680189317602,1.01331892073451,8607.862
44.0699395089724,18.7760599963773,18.4403723560727,1.05360639723951,8607.965
44.1017019563905,18.7693281116156,18.4120918993889,1.09389104624639,8608.068
44.1334713733444,18.7612384499185,18.3829210520482,1.13456716692084,8608.173
44.1648839001953,18.7518583544256,18.3531745273188,1.1752443418635,8608.276
44.1955885006916,18.7413038055229,18.3231893224537,1.21553282238279,8608.379
44.2252924476259,18.7297920444687,18.293325877952,1.24539207631285,8608.483
44.2252924476259,18.7297920444687,18.293325877952,1.24539207631285,8608.483
44.2545107349045,18.7182933561278,18.2638409651813,1.212620053497,8608.586
44.2841203008879,18.7078447983312,18.2347678935357,1.17453024577441,8608.691
44.314397502425,18.6984494943097,18.2059044386242,1.13607320625828,8608.796
44.3435496842269,18.690592090139,18.1789136942303,1.09944653306218,8608.896
44.3741526325976,18.6835595610806,18.1514006845483,1.06135391478766,8609
44.4052940853718,18.6774907196057,18.1241417379458,1.02283858380072,8609.104
44.4378311734403,18.672260262874,18.096418042009,0.982797490699739,8609.214
44.4690477366183,18.6686400711721,18.070770423959,0.944625641292745,8609.317
44.5000680955511,18.6664190176325,18.0462231497728,0.906897469787597,8609.421
44.532167827076,18.6653671681817,18.0216782207796,0.873070797660303,8609.524
44.5664125529212,18.6647239410372,17.9958407475198,0.89171082543836,8609.628
44.6006295615223,18.6633310765763,17.9695482623589,0.91553719611503,8609.733
44.6354605459565,18.6610730358292,17.9422462906204,0.939821218265966,8609.838
44.6692341007649,18.6580684031445,17.9152492748865,0.96344058737433,8609.941
44.7029378259699,18.6542580566103,17.8877839243765,0.987038303795561,8610.045
44.7375190548517,18.6495172558025,17.8590652245098,1.01131999015525,8610.145
44.7697040804032,18.6443325611649,17.8318341835531,1.03399742096157,8610.25
44.8033789819014,18.6381014422499,17.8028161501153,1.05781936847031,8610.354
44.8365746348058,18.6311413424169,17.7736753545057,1.0814114231111,8610.457
44.8697496978293,18.6234259274089,17.7440544265875,1.08888678922854,8610.561
44.9031900935382,18.6159284617577,17.7144025953501,1.06573679803587,8610.665
44.9364731238509,18.60926388417,17.6854489319179,1.04280843409418,8610.769
44.969577870907,18.6034172319982,17.6572001877192,1.02010124438927,8610.878
45.0050690229439,18.5980049953014,17.6275190395519,0.995851356800283,8610.983
45.0050690229439,18.5980049953014,17.6275190395519,0.995851356800283,8610.983
45.0432750853685,18.5931577062355,17.5962611071091,0.969838059868643,8611.1
45.0773681199812,18.5896812742903,17.5689724131102,0.946690508927977,8611.206
45.1118584608658,18.5869730661348,17.5419437236948,0.923322099700274,8611.312
45.1464042063868,18.5850714767952,17.5154536714345,0.899949969328709,8611.418
45.180344756849,18.5839860825005,17.4899921314075,0.876990658299771,8611.522
45.2184752040133,18.58360187292,17.4619955197925,0.869405246836326,8611.638
45.2511958117077,18.583146434263,17.4379151526552,0.881604691813895,8611.741
45.2839069842493,18.5822905301228,17.4135940288403,0.893797642805759,8611.844
45.3175329016606,18.5809925253044,17.3883331393399,0.906433325564496,8611.948
45.3511409467219,18.5792699094715,17.3628204414566,0.919043304932944,8612.054
45.3844337952125,18.5771420418854,17.3372830363598,0.931479361312815,8612.158
45.4176985974358,18.5746032574888,17.3115080097581,0.943913985531385,8612.262
45.4509291190838,18.5716510506919,17.2854970746068,0.956349508406992,8612.366
45.4841202853388,18.5682858418692,17.2592531238392,0.968785761209749,8612.47
45.5172675231214,18.5645080563541,17.2327786916437,0.980981276746281,8612.574
45.5514601028907,18.5604752071268,17.2053998812256,0.970300385287536,8612.68
45.5514601028907,18.5604752071268,17.2053998812256,0.970300385287536,8612.68
45.5850575167121,18.5568960724087,17.178789504042,0.958473669269855,8612.785
45.6180535509261,18.5537714226358,17.1529523452954,0.946872623245789,8612.888
45.6517221391747,18.5509804654312,17.1268920066551,0.935049047118298,8612.994
45.6860592720682,18.5485466815501,17.1006305630758,0.922991198799618,8613.101
45.7191252433807,18.5465963818244,17.075644186075,0.911332421524997,8613.204
45.7525527332261,18.5450200346747,17.0506899588803,0.899622054048762,8613.308
45.7863191196188,18.5438228699732,17.0257898288454,0.887785345092914,8613.413
45.820127459775,18.5430248351426,17.0011711581415,0.875885242333462,8613.517
45.8539242647929,18.5426002592976,16.9768552768648,0.872456838267928,8613.623
45.8873497612391,18.5420348827062,16.9527359621095,0.884149817430145,8613.726
45.9207666281573,18.5410799992249,16.928379426052,0.895841741789685,8613.831
45.9541701804966,18.5397344889258,16.9037871800597,0.90753272287477,8613.934
45.9869139304542,18.5380356300347,16.8794412478132,0.918998093847766,8614.036
46.0205980442477,18.5358947997811,16.8541473066093,0.930800050233697,8614.141
46.0536136274589,18.5334086627179,16.8291089573888,0.942376778831072,8614.245
46.0869180917327,18.5305107921424,16.8036027026012,0.95406569084951,8614.349
46.1201861574957,18.527223862038,16.7778730467636,0.965754637052258,8614.453
46.1534132431296,18.5235483275056,16.751922512259,0.977443882504057,8614.557
46.1866055901068,18.5194853343606,16.7257465254212,0.986560669817769,8614.66
46.220441487288,18.5153319755071,16.6990814402521,0.974683672447588,8614.76
46.2514598498757,18.5118714891865,16.6749086425305,0.963867403232528,8614.864
