X,Y,dis_to_goal,angle_to_goal,t
43.937851561564806,18.771193660636513,18.536515610642635,-0.19807901734691935,6057.556
43.937851726977875,18.7711942229804,18.536515855502245,-0.1980794026628807,6057.659
43.93785189399652,18.771194790784033,18.536516102739494,-0.19807979171963375,6057.762
43.93785205940905,18.771195353128082,18.536516347599648,-0.19808017703546632,6057.865
43.93785205940905,18.771195353128082,18.536516347599648,-0.19808017703546632,6057.865
43.937852224821356,18.771195915472173,18.536516592460014,-0.19808056235159022,6057.968
43.93785239023345,18.77119647781634,18.5365168373206,-0.1980809476675418,6058.071
43.93785255564542,18.771197040160533,18.53651708218132,-0.19808133298362662,6058.174
43.93785272426891,18.771197613424093,18.536517331796944,-0.19808172578126992,6058.279
43.937852889680315,18.77119817576844,18.536517576658216,-0.19808211109763718,6058.382
43.937853055091644,18.77119873811284,18.5365178215196,-0.19808249641398135,6058.485
43.93785321889676,18.771199294997647,18.536518064003946,-0.1980828779885675,6058.588
43.93785338430752,18.77119985734213,18.53651830886584,-0.19808326330483972,6058.691
43.93785355132405,18.771200425146354,18.536518556105236,-0.19808365236189385,6058.794
43.93785371834032,18.77120099295069,18.536518803344904,-0.1980840414189471,6058.898
43.93785388214463,18.77120154983574,18.536519045830083,-0.1980844229942278,6059.001
43.93785404916051,18.771202117640158,18.536519293070135,-0.19808481205102346,6059.104
43.93785421296423,18.771202674525316,18.536519535555858,-0.19808519362647026,6059.207
43.93785437997971,18.771203242329893,18.536519782796347,-0.19808558268399423,6059.31
43.937854546995034,18.771203810134505,18.536520030036993,-0.19808597174099773,6059.414
43.93785471079817,18.771204367019877,18.536520272523344,-0.198086353315996,6059.517
43.937854876207005,18.77120492936496,18.536520517387224,-0.19808673863242454,6059.62
43.9381065669893,18.771255607905044,18.536364106494176,-0.19893791291516916,6059.722
43.95700647879269,18.775264414851335,18.52475902846499,-0.2201500536187435,6059.825
43.9870951785191,18.782314046919648,18.50675013303876,-0.24869818136011723,6059.927
44.016667338817726,18.79018842145825,18.489707676254863,-0.2818816126950576,6060.029
44.04623824952911,18.799166472120724,18.473430537335947,-0.31912153088472994,6060.132
44.07518315283809,18.809108547296603,18.458298157878254,-0.35868582540570415,6060.235
44.103990085891844,18.820280759620157,18.444123107580573,-0.3998162493016242,6060.338
44.13232249482104,18.832627653893013,18.431123929608315,-0.4355781171357158,6060.44
44.160533400733264,18.845977745169947,18.418925654186577,-0.4504315902479412,6060.544
44.188063321801806,18.85930407978191,18.4072640227339,-0.4489870122828652,6060.647
44.216205834393186,18.872736398979573,18.395260587902115,-0.4364866316938816,6060.75
44.24400745035245,18.885500720041303,18.383108831847743,-0.41833920975828853,6060.852
44.27234258125454,18.89781855348488,18.370304772010986,-0.3947496928186993,6060.956
44.30126331376042,18.909525811629745,18.356699878213796,-0.36657120948589395,6061.059
