X,Y,dis_to_goal,angle_to_goal,t
43.955040250386915,18.75583287603109,18.513465131650534,-0.18836054089110377,7496.966
43.95504042259774,18.755833437098595,18.51346537053928,-0.18836093937094667,7497.07
43.9550405948084,18.7558339981662,18.513465609428234,-0.18836133785080822,7497.173
43.9550407670188,18.75583455923394,18.513465848317487,-0.1883617363304806,7497.276
43.95504094090076,18.755835125748984,18.513466089526393,-0.18836213867915408,7497.379
43.95504111143877,18.75583568136956,18.513466326096765,-0.18836253329032537,7497.482
43.95504128364853,18.755836242437496,18.51346656498668,-0.18836293177000307,7497.585
43.95504145585793,18.755836803505492,18.513466803876913,-0.18836333024993657,7497.687
43.95504162973911,18.755837370020814,18.51346704508665,-0.18836373259841643,7497.791
43.955041801948084,18.755837931088955,18.513467283977334,-0.18836413107835792,7497.894
43.95504197248498,18.755838486709873,18.513467520548847,-0.18836452568953455,7497.997
43.95504214469361,18.755839047778114,18.513467759439887,-0.18836492416905415,7498.1
43.95504231690182,18.755839608846454,18.513467998331326,-0.18836532264909778,7498.203
43.95504248910998,18.755840169914826,18.51346823722284,-0.1883657211292995,7498.306
43.95504266298987,18.755840736430518,18.513468478433886,-0.18836612347772874,7498.409
43.95504283686943,18.75584130294628,18.51346871964524,-0.18836652582619529,7498.513
43.9550430140926,18.755841880356666,18.51346871964524,-0.18836652582619529,7498.619
43.9550430140926,18.755841880356666,18.513468965495523,-0.1883669359122795,7498.619
43.95504318462788,18.755842435978014,18.51346920206864,-0.1883673305235627,7498.722
43.955043356834906,18.75584299704672,18.513469440961305,-0.1883677290034651,7498.825
43.95504352904163,18.75584355811545,18.513469679854232,-0.18836812748316945,7498.928
43.95504370124816,18.755844119184264,18.513469918747376,-0.18836852596311537,7499.03
43.95707991815624,18.7562344636463,18.51219165400828,-0.19379206027118911,7499.133
43.98127429302732,18.761219039600938,18.49724230067893,-0.21693256066100197,7499.235
44.011675063903525,18.76824631150172,18.47899129424889,-0.24697985677052436,7499.339
44.041259143591404,18.77607332455815,18.46191636893973,-0.28108361462339815,7499.441
44.07083930510717,18.78501832315961,18.4456184673018,-0.31898713652930333,7499.544
44.0997850406153,18.79495335482978,18.430488968499546,-0.3590498586201125,7499.647
44.12886288446612,18.80625433245426,18.416205095305404,-0.4014497960458314,7499.75
44.156895373615924,18.818536487129492,18.403396194217095,-0.434848297745404,7499.852
44.184574795204476,18.83162757234899,18.391431229584366,-0.44931065959963945,7499.955
44.21266712865125,18.8452008497828,18.379523270668585,-0.44757772426349796,7500.058
44.24028097996621,18.858337263561122,18.36772488086524,-0.43532736489927437,7500.16
44.26837388919418,18.87118290479665,18.355419267564784,-0.4162309358337968,7500.263
44.296459652763986,18.883315989387036,18.342685157869926,-0.39210117123592525,7500.366
44.32513289039907,18.894827232815995,18.329140394873058,-0.3633344816777768,7500.469
44.354142996998576,18.905467917038095,18.31480300471226,-0.3309895731364403,7500.571
44.383777541738944,18.91522885200098,18.299452457507112,-0.29665928619276904,7500.675
44.41311379270923,18.92388751579596,18.283618858006832,-0.2747631045994865,7500.778
44.44287835068191,18.932180325226046,18.267259802661396,-0.2699067669056081,7500.88
44.47264938206619,18.940494342952164,18.25094797934013,-0.27891591068920185,7500.984
44.50230401485582,18.94919306222231,18.23502028458799,-0.29814724366791445,7501.086
44.53175526677545,18.958540547382913,18.21972083799051,-0.32472168077293695,7501.189
44.56064221862615,18.968622875641312,18.205374411763053,-0.3564349892284797,7501.291
44.58951402867101,18.97965803652038,18.191728141501187,-0.3798358451550339,7501.394
44.618479763770786,18.991325019797014,18.178486527671495,-0.3869330522279064,7501.498
44.64679169419981,19.002770359459166,18.16561484122448,-0.3790243991605067,7501.6
44.67529220058462,19.01389973277401,18.15243165820845,-0.3608319163816045,7501.703
44.7043070340472,19.024529145020853,18.13857331129955,-0.33473478752684027,7501.806
44.733611472307324,19.03433767099696,18.12398285980499,-0.3030769196664318,7501.909
44.763224225730845,19.0431725998618,18.108540003569004,-0.26831103917750454,7502.012
44.79311181758224,19.05100000611856,18.092243551935102,-0.23685807015286464,7502.114
44.82287181495789,19.05804537645484,18.07553815633328,-0.22591942938382648,7502.217
